qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
HyS0017.299	1361.915301600076	42.34792590104939	70	3376	1.1479176865057688	0.024813496591043843	2.063362425587729e-05	DnaJ like protein subfamily A member 1	DNAJA4
HyS0017.301	856.6432530606394	3.90823270225477	7	854	0.9341075565758931	0.0027363281083666244	7.271014811887455e-08	Cytochrome P450 4V2 (inferred by orthology to a human protein)	
HyS0017.302	947.6761763090105	4.972854678770952	9	897	0.9707313484806495	0.0031336409357896004	2.4130538423648077e-06	Pheromone-degrading enzyme	
HyS0017.303	3857.115420200494	45.79115666359869	74	445	2.15290745687228	0.03784186940521811	0.0002549003658249529	Hsp90 chaperone protein kinase-targeting subunit	CDC37
HyS0017.304	2018.2281543945655	46.19265191067192	93	2041	1.6118808962564626	0.4046137139761211	0.00721830456460834	Transgelin	
HyS0017.306	99.85552202662298	8.779430785757771	21	184722	0.6349074872235729	0.009368354686108717	2.5214643121409192e-06	Diacylglycerol lipase beta	
HyS0017.308	3619.9106442230013	3.4884946661351	6	41	2.0396358653547617	0.0031539763862677914	9.041952735234454e-09	FKBP-type peptidyl-prolyl cis-trans isomerase 5 isoform 2	
HyS0017.309	1082.5378716346092	3.4827790853006952	10	746	1.027951724100908	0.009312840397821456	3.850181093865802e-05	Intraflagellar transport protein 56	
HyS0017.310	3.117307559692932e-13	0.47093161134160344	1	50	0.597652670832347	0.014438125829659617	2.3207131364875276e-05	Ganglioside GM2 activator (Fragment)	
HyS0017.311	3255.953620990036	23.355044223381256	48	404	1.9155359359477808	0.04362587850063247	0.0016385973215508477	LOW QUALITY PROTEIN: proteasome-associated protein ECM29 homolog	
HyS0017.315	3.595067290605113e-10	0.27908200768499897	1	1698	0.5921729015341459	0.004099803189617137	2.921752558165006e-07	Metalloendopeptidase (Fragment)	
HyS0017.316	734.2030371993686	3.872104216996887	11	1399	0.8854429790673419	0.003302413497383482	0.0005742516990655838	latent-transforming growth factor beta-binding protein 1-like isoform X3	
HyS0017.320	2600.374836306321	24.43523772420752	47	622	1.6325636917777104	0.004554248511437545	2.77205999867671e-07	Calpain family cysteine protease	
HyS0017.321	3716.097617860043	48.37901746733486	69	447	2.0943288804518523	0.03375375469592675	1.7165949685032853e-05	ATP-binding cassette sub-family E member	ABCE1
HyS0017.324	1476.6121601017337	34.973322143779	64	2623	1.1946385033747102	0.02640287363668006	5.815328811232339e-06	Mitochondrial ornithine transporter	
HyS0017.325	1470.5394747873377	36.401359634346356	64	2643	1.1959598219737875	0.033479025849310284	7.4179359030497285e-06	Mitochondrial ornithine transporter	SLC25A15
HyS0017.326	4714.737958744307	46.61136985201616	78	314	2.485115747969415	0.01739712297283321	4.464804499461334e-06	Mitochondrial ornithine transporter 1	SLC25A15
HyS0017.327	3185.9762359515835	32.532833223658	59	520	1.886472456119305	0.0416518268032469	0.0003246766475302122	Epsin-2 isoform a	EPN2
HyS0017.328	4371.359532342883	53.17805333499491	92	431	2.3571168802866582	0.034998453822419985	0.0011943411811404527	Cyclic nucleotide-gated olfactory channel	NFXL1
HyS0017.329	4590.905856368259	35.03546590168666	61	259	2.4457467260947996	0.03654836222387046	0.0006875784422361869	Vacuolar sorting protein/ubiquitin receptor vPS23	
HyS0017.330	1475.9107913187945	25.546108164349835	48	1969	1.1945795162903514	0.026819815931407504	3.486595938255716e-05	RabGAP domain-containing protein (Fragment)	TBC1D17
HyS0017.331	5751.865363183511	50.389158088831174	85	230	2.917202258574805	0.049915284730056166	5.061972353729419e-05	Hypoxia inducible factor 1 alpha subunit inhibitor	HIF1AN
HyS0017.332	2768.4794413051427	16.46485588618963	34	397	1.7074848044137187	0.019037079360813686	0.00016879152152644118	SEC31 homolog B, COPII coat complex component	
HyS0017.333	4326.985427266338	46.18157485494132	82	392	2.3374447631281816	0.03140928657044726	0.0001835169654686407	Exostosin glycosyltransferase 2	EXT2
HyS0017.334	644.8989744386956	48.95148726077364	78	16764	0.8843045310742046	0.06856982873734961	0.00014660339655045565	Guanidinobutyrase	AGMAT
HyS0017.335	4127.659611224052	5.876780733647988	13	68	2.2459443401172137	0.009207272860185477	3.205058470726032e-05	Achaete-scute protein ASE	
HyS0018.1	2832.029918680729	34.161096218198466	59	658	1.749864398146435	0.05104221466521442	2.8450789716571474e-06	Magnesium-dependent phosphatase	MDP1
HyS0018.5	316.6594283511423	34.78534114288566	70	62181	0.7270753954647449	0.019643835902068956	1.9554809570927965e-05	NADH pyrophosphatase, decaps 5'-NAD modified RNA	NUDT12
HyS0018.6	1248.5833868021202	4.277419717701201	12	688	1.0919880874411287	0.004820180344987551	1.8568718624873046e-06	Type V/XI procollagen alpha 1 chain	
HyS0018.7	5280.4577828686415	37.69769097709996	82	263	2.7701790659236227	0.12827434432506826	0.0005275141940016322	Transmembrane protein 65	TMEM65
HyS0018.8	2349.733818238839	36.50643019980369	65	1051	1.5628204459797663	0.06212618872357609	1.933036772256953e-06	ADP-ribosylation factor GTPase-activating protein 1	
HyS0018.9	1706.4686387033637	1.6683776363759297	4	123	1.2771440538257566	0.008596761757902855	1.5730636133489946e-05	Focal adhesion kinase 1	
HyS0018.10	1706.4684866324808	1.666668933651149	4	123	1.2771439929974036	0.008596761757902855	1.5730636133489946e-05	Focal adhesion kinase 1	
HyS0018.13	719.7167928163143	19.09981391745366	56	9633	0.8868362729848485	0.016883180301114305	7.3514936609019e-05	zinc finger protein OZF	
HyS0018.14	3777.035743460902	48.945577910015515	78	489	2.1330847363693923	0.06088334838788809	0.00011321697255234715	Mitogen-activated protein kinase-activated protein kinase 3	MAPKAPK2
HyS0018.17	3792.559294403922	42.88764462519008	75	466	2.12513745287177	0.0341640606784047	0.00033914753231776884	Membrane-associated progesterone receptor component	PGRMC2
HyS0018.20	1330.5753472942663	41.41640178073051	99	4999	1.162498720273295	0.07597154281485569	0.00018318318574696358	Fibroblast growth factor receptor	FGFR3
HyS0018.21	4373.07318063476	24.37401831165944	48	224	2.358754826022623	0.036821497131274965	0.0005080144571428199	G/T mismatch-specific thymine DNA glycosylase	TDG
HyS0018.23	1110.1195238511339	1.6633680997073983	3	218	1.0372789750747353	0.006096538297258886	1.1836733846237164e-08	b(0,+)-type amino acid transporter 1	
HyS0018.24	349.06921243485743	18.467910430513147	36	26345	0.7835436456779161	0.10170445624451781	0.0006299447189401013	Methenyltetrahydrofolate synthetase domain containing	
HyS0018.25	1076.8116259868298	24.123997724926596	54	4114	1.0248716147319084	0.007823395057287678	2.8247840699260755e-05	Counting factor associated protein D	
HyS0018.26	2370.8278247902676	35.48702620530353	64	1017	1.5713292338502314	0.06226050341317416	1.8562571003842389e-06	ADP-ribosylation factor GTPase-activating protein 1	
HyS0018.27	5279.599999735673	37.893982418538975	82	263	2.7710439864536056	0.13055328971319222	0.0005371505672072699	Transmembrane protein 65	TMEM65
HyS0018.28	1244.9901907172264	4.202206579245851	12	691	1.0906164918958576	0.004944101294704952	2.0961386759630065e-06	Abnormal EMBroygenesis family member emb 9	
HyS0018.29	321.2016100005264	36.376185606502574	72	62181	0.7293019192101383	0.020416767834595746	1.941287960222403e-05	NADH pyrophosphatase, decaps 5'-NAD modified RNA	NUDT12
HyS0018.33	2832.0453649272367	33.766130017281604	59	658	1.7491581438580024	0.04969800617848835	2.7306254295594093e-06	Magnesium-dependent phosphatase	MDP1
HyS0018.36	272.3473215440915	39.906005364621116	100	119938	0.839544560248818	0.2652934671165546	4.702970371146207e-06	Sodium- and chloride-dependent taurine transporter	SLC6A6
HyS0018.37	263.0675908081241	43.83589609556839	95	120014	0.7899172113971543	0.17866047333357657	6.210355453075863e-06	Orphan sodium-and chloride-dependent neurotransmitter transporter NTT4	
HyS0018.38	3215.476513917723	24.955068007411654	51	441	1.8921894848982648	0.030166344802816096	0.0005358292841487599	PHD finger protein rhinoceros	JADE2
HyS0018.39	919.0536369587682	53.04641431704701	98	10362	1.0859564895106262	0.2421405232211124	2.7870996470538627e-05	Calcium-transporting ATPase	
HyS0018.40	2902.53956623838	37.84983750810721	69	732	1.7715666858134382	0.03877481361711109	1.0405050863317225e-05	Inositol trisphosphate receptor	
HyS0018.44	4538.300785169766	35.39547835336536	86	373	2.4170004052436185	0.022020603906466093	0.0004585552642554004	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2	SPOCK2
HyS0018.45	2851.9567609783676	50.941644229048045	94	1034	1.7515999114109315	0.039277534066418734	5.698219131167021e-06	Fucosyltransferase 10	FUT10
HyS0018.46	2968.206954650807	43.71958955774722	88	893	1.7912026274876895	0.026262537261724367	3.504393263729289e-05	Rho GTPase-activating protein 7	
HyS0018.48	1.1222309721190406e-13	0.42353147323566	1	30	0.6164544988997623	0.0499140598143692	2.3599073334586657e-06	Dynein heavy chain 12, axonemal (Fragment)	
HyS0018.49	3890.540099164084	37.28819143279652	58	343	2.165217749384866	0.03585003829160172	5.947123416182333e-05	LOW QUALITY PROTEIN: dynein heavy chain 12, axonemal	DNAH12
HyS0018.52	144.63165525455318	3.917244889871332	8	34202	0.6622861152064181	0.027232637193682057	7.769597270683335e-06	Carbonic anhydrase	
HyS0018.53	269.88336947171024	2.449783893861058	5	6077	0.702249310793857	0.008105590266576252	8.194376307690878e-09	Pyridoxal phosphate-dependent aminotransferase	
HyS0018.54	1448.5485604927792	1.003217632012354	2	85	1.1738077500808055	0.00827986002463929	3.5317495037186543e-09	1-aminocyclopropane-1-carboxylate synthase-like protein 1	ACCS
HyS0018.56	2431.9239482629728	6.801667329247366	15	227	1.5693635871865745	0.012441384381466646	3.7079604033018617e-06	Adhesion G-protein coupled receptor D1	ADGRD1
HyS0018.57	2405.5291799761803	7.469805460409985	17	263	1.555226374071312	0.005688031961539963	2.2570611781574024e-06	Adhesion G protein-coupled receptor E3	
HyS0018.58	1425.6318197708026	1.5800306167494131	4	175	1.161389005214946	0.0021439158667419544	9.486259683410524e-08	Adhesion G-protein coupled receptor D1	
HyS0018.61	947.640424555873	1.8335663209294792	5	498	0.9830756769453877	0.02645182099934087	2.099669389301669e-06	Alpha carbonic anhydrase 2	
HyS0018.63	858.4533702210829	42.45601366660636	100	12126	0.9642638996032133	0.05825133889288328	0.0004670950776058686	Zinc metalloproteinase	
HyS0018.65	2968.8911205750487	38.618610812185565	52	528	1.7939275250558229	0.030885021448357287	0.00010077290870238484	Transport protein Sec61 alpha subunit	
HyS0018.66	1641.1708720785562	58.91225152411614	100	3323	1.2475202026102021	0.001983466357176152	3.0830473823764575e-05	Alpha-1,3-glucosyltransferase	ALG8
HyS0018.67	985.5856813367603	65.92496560654492	97	8932	1.0412682375465545	0.10760907373125864	5.7796714166639184e-05	Tubulin alpha chain	
HyS0018.69	4211.290995480516	0.609911213911436	2	10	2.277546220139324	0.00571661392484165	8.283475719823965e-07	von Willebrand factor type A domaincontaining protein	
HyS0018.70	421.5954655147852	42.85168260488697	61	30642	0.7739269219590157	0.02884628376014633	1.0268011200496779e-05	Ribose-phosphate pyrophosphokinase II	
HyS0018.71	4603.451684900876	35.304861695323105	80	337	2.4580280117922277	0.0502018234272139	0.002018570772701726	Serine threonine-protein kinase plk4	PLK4
HyS0018.72	5.936599257140242e-13	0.47586473068225965	1	69	0.5934287961896397	0.006469420786928205	1.5862837821929572e-07	Double C2-like domain-containing protein beta	
HyS0018.73	2.621652876583605e-12	0.5210936493073296	1	145	0.6252866050640599	0.06657627118644067	5.906676226315872e-05	Mitotic spindle assembly checkpoint protein MAD2B	
HyS0018.76	2086.8934596538825	59.32941588862989	100	2055	1.4739681099926918	0.09285001347540343	1.0949458744026108e-05	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	RPN1
HyS0018.77	6198.554062140127	38.47604861631261	67	156	3.1399607621084518	0.13275270477597528	0.009010186056701442	coiled-coil domain-containing protein 146	CCDC146
HyS0018.78	511.1454142986215	31.1507400491596	79	26763	0.8067052486157021	0.023107247935455974	1.207452309376141e-05	Proto-oncogene tyrosine-protein kinase receptor ret	
HyS0018.79	8.044630255278557e-12	0.2873533926677303	1	254	0.6766666829929939	0.16352201257861634	8.16316201713366e-07	Tryptophan-rich antigen	
HyS0018.80	176.6601750938447	31.1424323752763	58	165834	0.6752083246506726	0.027440239581345685	4.63817510718637e-05	tRNA 2-thiocytidine biosynthesis protein TtcA	
HyS0018.82	540.9265850146908	22.53371379321189	73	22141	0.8260024067555175	0.03703585142625536	0.00013857468629335836	Proto-oncogene tyrosine-protein kinase receptor Ret	
HyS0018.89	3948.7220457824687	34.40083468862739	59	338	2.19842443842248	0.054590843899825624	0.00012364212923322626	Cysteine-rich hydrophobic domain	CHIC1
HyS0018.90	4481.8626344048425	2.88272850976663	6	26	2.385501138706178	0.0051989457246285975	3.218550940474596e-05	Homeobox protein AmphiGsx (Fragment)	
HyS0018.94	2120.6388745211207	34.3071348973991	56	1114	1.4543012821126184	0.030271999148314202	7.863777818409405e-05	NF-kappa-B-repressing factor	
HyS0018.95	5832.514506756642	41.86816613363875	78	205	2.95010197601649	0.05112474230909019	2.994500761936249e-06	Cyclin dependent kinase like 2	CDKL2
HyS0018.99	282.7268111709493	7.840854151199246	15	16750	0.7046766445724122	0.002992286537484277	4.119582908002991e-07	Cyclic nucleotide-gated channel beta subunit	
HyS0018.100	970.211160883759	11.21745888324324	22	2074	0.9819585330155078	0.007309233525001728	8.744687670233899e-06	Non-histone chromosomal 6	
HyS0018.101	2478.758369676271	7.46805747387206	18	258	1.632716889827686	0.09662453812903453	0.0001268374394677719	Ras association domain-containing protein 1	RASSF1
HyS0018.104	1029.6216035843333	5.175233108630377	18	1455	1.004636562909123	0.005260020781308758	5.523064808207334e-06	Breast and ovarian cancer susceptibility protein 2 truncated variant	
HyS0018.105	740.2223077993212	1.866034822572107	3	490	0.8874334224019844	0.0025367900744319555	2.714034383370411e-08	Probable protein phosphatase 2C (inferred by orthology to a C. elegans protein)	
HyS0018.106	1993.1967676762392	21.285852697886824	46	1030	1.3983049467839428	0.0208034548838024	2.0431251594928794e-05	Progesterone immunomodulatory binding factor 1	KLF5
HyS0018.107	855.9703708247024	27.358309868592816	49	5973	0.9462020078695492	0.02606342339607053	1.2256987548982005e-05	Solute mitochondrial carrier	
HyS0018.110	7.302464340638528e-12	0.6193886731186837	1	242	0.5926488773430095	0.004997879558948261	5.883820677727716e-08	Multiple inositol polyphosphate phosphatase 1	
HyS0018.111	4708.404607626519	48.321308872504346	79	319	2.5003003269958155	0.05053582528866633	0.007724827110726151	Muskelin 1, intracellular mediator containing kelch motifs	MKLN1
HyS0018.112	1366.9053944902755	1.2190640963132091	2	95	1.2689996787032065	0.24948411060668593	0.0005471142776462411	Coiled-coil domain-containing protein 134	
HyS0018.114	221.51058294242696	51.98665454342509	76	138318	0.7294605275115086	0.09595518483514999	2.3185954236909685e-06	Short-chain dehydrogenase/reductase SDR	HSD17B10
HyS0018.115	543.6468396309882	1.059772507106558	2	606	0.8074587358523952	0.0	0.0	6-phosphogluconolactonase (Fragment)	
HyS0018.116	548.0187748789358	53.061298902819054	79	23537	0.8284589548622109	0.0363204217652545	8.106875258380765e-05	Cytoplasmic aconitate hydratase	ACO1
HyS0018.118	418.93248103825294	24.704334216842337	55	27893	0.7899088890112667	0.06100345845269841	0.00020318080176798443	Peptide chain release factor 1	WBP4
HyS0018.119	1189.5390822089942	47.16545909395101	81	5120	1.1227616221497254	0.1074449184957697	9.123168491160203e-06	RAF proto-oncogene serine/threonine-protein kinase	
HyS0018.120	1073.6805953592536	5.634110985403245	13	1003	1.025462952757304	0.011303232120691304	7.948181437762899e-08	Glycoprotein 3-alpha-L-fucosyltransferase A	
HyS0018.123	3726.002408748937	54.918928746219706	92	593	2.1223123869451364	0.0785933589312355	0.012847160600340803	Lysosomal Pro-X carboxypeptidase	PRCP
HyS0018.128	506.91397989906716	0.6354858202693877	2	697	0.819138798761092	0.049760765550239235	5.299191373737022e-08	Putative RNA-directed DNA polymerase	
HyS0018.129	3010.0654484858105	15.193617790352302	30	296	1.8403638228633934	0.08739461606337717	0.0009248477739600239	Interferon-inducible GTPase 5	
HyS0018.131	1865.2917782331276	50.64290874389732	90	2311	1.385405163635805	0.09292145755115681	0.002003992022040308	Structure-specific endonuclease subunit slx-1	SLX1
HyS0018.132	719.2981375950492	4.654617851573089	11	1900	0.8807863735256083	0.005787005444493672	2.801003567937374e-07	Basic region leucine zipper	
HyS0018.133	547.099224074997	53.32476773420839	100	29866	0.8898803550867811	0.15290410156054468	7.458148468488737e-05	Diacylglycerol kinase	
HyS0018.134	1834.3949026078083	55.87033878330385	100	2654	1.4040702886056673	0.1515120348300781	0.0005474551301319643	Clathrin light chain	
HyS0018.135	5354.693704651862	37.07306531331861	93	290	2.757023916073389	0.0474424922178137	9.566686012238425e-05	GA binding protein transcription factor subunit beta 2	GABPB2
HyS0018.137	563.3637327060246	49.227250346675056	88	24811	0.8485163634610058	0.06258471382231512	4.8602638448328764e-05	Phosphoglycolate phosphatase	PGP
